Link ID	Link reference 	Body size reference	Geographic location	General habitat	Specific habitat	Link methodology	Body size methodology	Taxonomy consumer	Lifestage consumer	Common name(s) consumer	Metabolic category consumer	Type of feeding interaction	Minimum length (m) consumer	Mean length (m) consumer	Maximum length (m) consumer	Minimum mass (g) consumer	Mean mass (g) consumer	Maximum mass (g) consumer	Taxonomy resource	Lifestage - resource	Common name(s) resource	Metabolic category resource	Minimum length (m) resource	Mean length (m) resource	Maximum length (m) resource	Minimum mass (g) resource	Mean mass (g) resource	Maximum mass (g) resource	Consumer/resource body mass ratio	Notes		
15521	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Pantopoda	-999	Pantopoda	Invertebrate	0.0022	0.02293	0.05	-999	-999	-999	220.9133139	-999
15522	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Ostracoda	adult	Ostracoda	Invertebrate	0.0001	0.0024	-999	-999	-999	-999	25271.25429	-999
15523	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Mysidacea	adult	Mysidacea	Invertebrate	0.008	0.07	-999	-999	-999	-999	21.2013991	-999
15524	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Isopoda	adult	Isopoda	Invertebrate	0.003	0.08609	0.12	-999	-999	-999	13.72997413	-999
15525	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Amphipoda	adult	Amphipoda	Invertebrate	0.0002	0.0385	0.12	-999	-999	-999	74.40512891	-999
15526	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Euphausia crystallorophias	adult	Euphausiacea	Invertebrate	0.007	0.034	-999	-999	-999	-999	96.5972315	-999
15527	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Euphausia superba	adult	Euphausiacea	Invertebrate	0.0012	0.0571	-999	-999	-999	-999	32.51880502	-999
15528	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Chorismus antarcticus	adult	Decapod	Invertebrate	0.017	0.019	-999	-999	-999	-999	327.8595537	-999
15529	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Bryozoa	adult	Bryozoa	Invertebrate	0.05	0.1	0.35	-999	-999	-999	0.301771152	-999
15530	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Promachocrinus kerguelensis	adult	Crinoida	Invertebrate	0.005	0.15	-999	-999	-999	-999	0.104308241	-999
15531	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Odontaster validus	adult	Asteroida	Invertebrate	0.003	0.0218	0.0573	-999	-999	-999	16.32757574	-999
15532	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Ophiurolepis gelida	adult	Ophiuroida	Invertebrate	0.001	0.021	-999	-999	-999	-999	18.00790405	-999
15533	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Ophionotus victoriae	adult	Ophiuroida	Invertebrate	0.002	0.04	-999	-999	-999	-999	3.328745122	-999
15534	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Ophiosparte gigas	adult	Ophiuroida	Invertebrate	0.0164	0.0633	-999	-999	-999	-999	1	-999
15535	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Ophiacantha 	adult	Ophiuroida	Invertebrate	-999	0.013	-999	-999	-999	-999	63.26246896	-999
15536	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Ophiocten 	adult	Ophiuroida	Invertebrate	-999	0.025	-999	-999	-999	-999	11.4044645	-999
15537	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Ophiuroida	adult	Ophiuroida	Invertebrate	0.001	0.0404	0.0633	-999	-999	-999	3.243086584	-999
15538	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Sterechinus neumayeri	adult	Echinoida	Invertebrate	0.002	0.046	-999	-999	-999	-999	2.30808714	-999
15539	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	predacious	0.0164	0.0633	-999	-999	-999	-999	Fish	adult	Fish	ectotherm vertebrate	0.031	0.1671	1.38	-999	-999	-999	0.059676735	-999
15540	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	detritivorous	0.0164	0.0633	-999	-999	-999	-999	Phytodetritus	-999	Phytodetritus	detritus	0	0.0001	-999	-999	-999	-999	3.41033E+14	-999
15541	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiosparte gigas	adult	ophiuroid	invertebrate	detritivorous	0.0164	0.0633	-999	-999	-999	-999	Sediment	-999	Sediment	detritus	0.00004	0.0005	-999	-999	-999	-999	7.65068E+11	-999
15542	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophioperla koehleri	adult	ophiuroid	invertebrate	predacious	-999	0.038	-999	-999	-999	-999	Euphausiacea	adult	Euphausiacea	Invertebrate	0.00617	0.0172	0.03631	-999	-999	-999	106.1245764	-999
15543	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophioperla koehleri	adult	ophiuroid	invertebrate	predacious	-999	0.038	-999	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	0.350225145	-999
15544	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophioperla koehleri	adult	ophiuroid	invertebrate	predacious	-999	0.038	-999	-999	-999	-999	Ophiuroida	adult	Ophiuroida	Invertebrate	0.001	0.0404	0.0633	-999	-999	-999	0.851753343	-999
15545	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophioperla koehleri	adult	ophiuroid	invertebrate	predacious	-999	0.038	-999	-999	-999	-999	Porifera	adult	Porifera	Invertebrate	0.0645	0.26	1	-999	-999	-999	0.006483401	-999
15546	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophioperla koehleri	adult	ophiuroid	invertebrate	predacious	-999	0.038	-999	-999	-999	-999	Crinoida	adult	Crinoida	Invertebrate	0.005	0.15	-999	-999	-999	-999	0.027395165	-999
15547	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophioperla koehleri	adult	ophiuroid	invertebrate	predacious	-999	0.038	-999	-999	-999	-999	Foraminifera	adult	Foraminifera	Invertebrate	0.00007	0.00013	-999	-999	-999	-999	3287870.329	-999
15548	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophioperla koehleri	adult	ophiuroid	invertebrate	predacious	-999	0.038	-999	-999	-999	-999	Copepoda	adult	Copepoda	Invertebrate	0.0039	0.00614	0.00663	-999	-999	-999	923.1496915	-999
15549	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophioperla koehleri	adult	ophiuroid	invertebrate	predacious	-999	0.038	-999	-999	-999	-999	Echinoida	adult	Echinoida	Invertebrate	0.002	0.066	-999	-999	-999	-999	0.235411629	-999
15550	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiacantha antarctica	adult	ophiuroid	invertebrate	predacious	-999	0.013	-999	-999	-999	-999	Copepoda	adult	Copepoda	Invertebrate	0.0039	0.00614	0.00663	-999	-999	-999	55.56108126	-999
15551	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiacantha antarctica	adult	ophiuroid	invertebrate	herbivorous	-999	0.013	-999	-999	-999	-999	Diatom	-999	Diatom	photo-autotroph	0.00001	0.00014	-999	-999	-999	-999	1.506E+12	-999
15552	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiacantha antarctica	adult	ophiuroid	invertebrate	predacious	-999	0.013	-999	-999	-999	-999	Foraminifera	adult	Foraminifera	Invertebrate	0.00007	0.00013	-999	-999	-999	-999	197885.1666	-999
15553	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiacantha pentacis	adult	ophiuroid	invertebrate	predacious	-999	0.015	-999	-999	-999	-999	Copepoda	adult	Copepoda	Invertebrate	0.0039	0.00614	0.00663	-999	-999	-999	80.83476954	-999
15554	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Ophiacantha vivipara	adult	ophiuroid	invertebrate	predacious	-999	0.013	-999	-999	-999	-999	Copepoda	adult	Copepoda	Invertebrate	0.0039	0.00614	0.00663	-999	-999	-999	55.56108126	-999
15555	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	herbivorous	0.003	0.052	-999	-999	-999	-999	Diatom	-999	Diatom	photo-autotroph	0.00001	0.00014	-999	-999	-999	-999	5.69144E+13	-999
15556	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	herbivorous	0.003	0.052	-999	-999	-999	-999	Silicioflagellates	-999	Silicioflagellates	photo-autotroph	-999	0.00007	-999	-999	-999	-999	7.46068E+14	-999
15557	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	herbivorous	0.003	0.052	-999	-999	-999	-999	Flagellate	-999	Phytoplankton	photo-autotroph	-999	0.00003	-999	-999	-999	-999	2.53699E+16	-999
15558	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Foraminifera	adult	Foraminifera	Invertebrate	0.00007	0.00013	-999	-999	-999	-999	7478429.746	-999
15559	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Porifera	adult	Porifera	Invertebrate	0.0645	0.26	1	-999	-999	-999	0.014746827	-999
15560	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Hydrozoa	-999	Hydrozoa	Invertebrate	0.015	0.125	0.18	-999	-999	-999	0.100467253	-999
15561	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Cnidaria	adult	Cnidaria	Invertebrate	0.005	0.628	2	-999	-999	-999	0.001463102	-999
15562	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Bivalvia	adult	Bivalvia	Invertebrate	0.001	0.03675	0.093	-999	-999	-999	2.482873085	-999
15563	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	0.796605061	-999
15564	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Ostracoda	adult	Ostracoda	Invertebrate	0.0001	0.0024	-999	-999	-999	-999	15096.55445	-999
15565	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Calanoides acutus	adult	copepod	Invertebrate	0.005	0.0056	0.006	-999	-999	-999	2547.572714	-999
15566	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Calanus propinquus	adult	Copepoda	Invertebrate	0.0053	0.0057	0.0061	-999	-999	-999	2454.619887	-999
15567	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Euchaeta antarctica	adult	copepod	Invertebrate	0.006	0.0064	0.007	-999	-999	-999	1924.613377	-999
15568	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Mysidacea	adult	Mysidacea	Invertebrate	0.008	0.07	-999	-999	-999	-999	12.66530234	-999
15569	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Euphausiacea	adult	Euphausiacea	Invertebrate	0.00617	0.0172	0.03631	-999	-999	-999	241.3857937	-999
15570	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Crustacea	adult	Crustacea	Invertebrate	0.0002	0.12	-999	-999	-999	-999	4.08357775	-999
15571	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Bryozoa	adult	Bryozoa	Invertebrate	0.05	0.1	0.35	-999	-999	-999	0.180272201	-999
15572	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Eukrohnia hamata	adult	Chaetognatha	Invertebrate	0.015	0.0198	0.027	-999	-999	-999	12.55064258	-999
15573	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Echinoida	adult	Echinoida	Invertebrate	0.002	0.066	-999	-999	-999	-999	0.535455827	-999
15574	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Holothuria	adult	Holothuria	Invertebrate	0.023	0.0922	0.3	-999	-999	-999	0.223014832	-999
15575	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Fish	adult	Fish	ectotherm vertebrate	0.031	0.1671	1.38	-999	-999	-999	0.035649717	-999
15576	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	detritivorous	0.003	0.052	-999	-999	-999	-999	Sediment	-999	Sediment	detritus	0.00004	0.0005	-999	-999	-999	-999	4.57037E+11	-999
15577	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Astrotoma agassizii	adult	ophiuroid	invertebrate	predacious	0.003	0.052	-999	-999	-999	-999	Zooplankton	adult	Zooplankton	Invertebrate	0.00015	0.002	-999	-999	-999	-999	22139.02316	-999
